# ['MStar', 'MRate']
24.36440381 0.00162191
24.19160081 0.00155278
24.19160081 0.00155278
20.87455828 0.00118274
20.87455828 0.00118274
20.58541452 0.00098084
20.58541452 0.00098084
20.58541452 0.00098084
20.58541452 0.00098084
20.58541452 0.00098084
20.58541452 0.00098084
20.58541452 0.00098084
20.49279611 0.00097062
20.60058876 0.00097166
20.68123714 0.00084739
20.68123714 0.00084739
27.37892764 0.00108339
27.37892764 0.00108339
26.35517168 0.00094588
26.35517168 0.00094588
25.70907429 0.00089113
25.70907429 0.00089113
25.70907429 0.00089113
25.70907429 0.00089113
25.89683164 0.00090335
25.58630370 0.00084814
25.58630370 0.00084814
26.66935989 0.00091142
26.66935989 0.00091142
27.36034772 0.00093477
27.36034772 0.00093477
29.11977583 0.00103939
30.95755886 0.00113726
30.95755886 0.00113726
30.95755886 0.00113726
30.95755886 0.00113726
30.95755886 0.00113726
30.95536439 0.00102499
30.95536439 0.00102499
30.95536439 0.00102499
29.97170025 0.00090273
29.97170025 0.00090273
29.97170025 0.00090273
29.97170025 0.00090273
29.97170025 0.00090273
29.97170025 0.00090273
30.70618969 0.00091762
30.97032234 0.00091009
30.97032234 0.00091009
30.97032234 0.00091009
31.06164759 0.00090836
31.33636593 0.00089257
31.33636593 0.00089257
31.33636593 0.00089257
31.33636593 0.00089257
31.33636593 0.00089257
31.33636593 0.00089257
31.49745776 0.00089187
31.76963801 0.00089588
31.82450537 0.00089600
35.86973008 0.00095999
20.14290144 0.00195717
20.46710544 0.00193752
20.17851844 0.00186249
20.02375602 0.00181368
20.01804366 0.00181182
20.01804366 0.00181182
20.10247240 0.00176573
20.10247240 0.00176573
18.79601434 0.00160908
18.79601434 0.00160908
18.79601434 0.00160908
18.79601434 0.00160908
18.74398618 0.00158887
18.74398618 0.00158887
16.34219960 0.00127699
15.22916672 0.00111132
17.76146485 0.00130613
16.19134017 0.00098531
15.06059587 0.00072738
15.06059587 0.00072738
15.03886216 0.00071932
17.01114799 0.00088368
17.01114799 0.00088368
17.01114799 0.00088368
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.16102356 0.00070655
16.67665975 0.00069635
16.67665975 0.00069635
16.67665975 0.00069635
16.67665975 0.00069635
16.99429582 0.00072331
17.77517033 0.00068238
17.77517033 0.00068238
17.77517033 0.00068238
17.77517033 0.00068238
17.77517033 0.00068238
17.77517033 0.00068238
17.77517033 0.00068238
19.51874646 0.00063232
19.50710635 0.00060048
19.32943804 0.00057518
19.92494968 0.00061119
20.14002954 0.00061227
20.14002954 0.00061227
20.61958533 0.00062173
20.61958533 0.00062173
20.61958533 0.00062173
20.61958533 0.00062173
20.61958533 0.00062173
20.61958533 0.00062173
20.61958533 0.00062173
25.68053000 0.00087690
25.63935833 0.00085117
25.63935833 0.00085117
